product_id,manufacturer_name,brand_name,color_name,material_code,color_measured_hex,color_measured_rgb,color_measured_cielab,shopify_url_linkfromset
PCDB-006-109-1,eSUN,PLA-Matte,Tangerine,PLA,,,,
PCDB-006-110-1,eSUN,PLA-Matte,Strawberry Red,PLA,,,,
PCDB-006-111-1,eSUN,PLA-Matte,Matcha Green,PLA,,,,
PCDB-006-112-1,eSUN,PLA-Matte,Morandi Green,PLA,,,,
PCDB-006-113-1,eSUN,PLA-Matte,Morandi Purple,PLA,,,,
PCDB-006-114-1,eSUN,PLA-Matte,Red Blue,PLA,,,,
PCDB-006-115-1,eSUN,PLA-Matte,Green Purple,PLA,,,,
PCDB-006-116-1,eSUN,PLA-Matte,Green Pink,PLA,,,,
PCDB-006-117-1,eSUN,PLA-Matte,Purple Yellow,PLA,,,,
PCDB-006-118-1,eSUN,PLA-Matte,Purple Blue,PLA,,,,
PCDB-006-119-1,eSUN,PLA-Matte,Green Blue,PLA,,,,
PCDB-006-120-1,eSUN,PLA-Matte,Red Black,PLA,,,,
PCDB-006-121-1,eSUN,PLA-Matte,Black White,PLA,,,,
PCDB-006-122-1,eSUN,PLA-Matte,Macaron,PLA,,,,
PCDB-006-123-1,eSUN,PLA-Matte,Ocean,PLA,,,,
PCDB-006-124-1,eSUN,PLA-Matte,Paddy Field,PLA,,,,
PCDB-006-125-1,eSUN,PLA-Matte,Sunrise,PLA,,,,
PCDB-006-126-1,eSUN,PLA-Basic,Black,PLA,,,,
PCDB-006-127-1,eSUN,PLA-Basic,Cold White,PLA,,,,
PCDB-006-128-1,eSUN,PLA-Basic,White,PLA,,,,
PCDB-006-129-1,eSUN,PLA-Basic,Bone White,PLA,,,,
PCDB-006-130-1,eSUN,PLA-Basic,Beige,PLA,,,,
PCDB-006-131-1,eSUN,PLA-Basic,Grey,PLA,,,,
PCDB-006-132-1,eSUN,PLA-Basic,Light Grey,PLA,,,,
PCDB-006-133-1,eSUN,PLA-Basic,Silver,PLA,,,,
PCDB-006-134-1,eSUN,PLA-Basic,Blue,PLA,,,,
PCDB-006-135-1,eSUN,PLA-Basic,Light Blue,PLA,,,,
PCDB-006-136-1,eSUN,PLA-Basic,Sky Blue,PLA,,,,
PCDB-006-137-1,eSUN,PLA-Basic,Dark Blue,PLA,,,,
PCDB-006-138-1,eSUN,PLA-Basic,Fire Engine Red,PLA,,,,
PCDB-006-139-1,eSUN,PLA-Basic,Red,PLA,,,,
PCDB-006-140-1,eSUN,PLA-Basic,Pink,PLA,,,,
PCDB-006-141-1,eSUN,PLA-Basic,Barbie Pink,PLA,,,,
PCDB-006-142-1,eSUN,PLA-Basic,Purple,PLA,,,,
PCDB-006-143-1,eSUN,PLA-Basic,Grape Purple,PLA,,,,
PCDB-006-144-1,eSUN,PLA-Basic,Green,PLA,,,,
PCDB-006-145-1,eSUN,PLA-Basic,Peak Green,PLA,,,,
PCDB-006-146-1,eSUN,PLA-Basic,Holly Green,PLA,,,,
PCDB-006-147-1,eSUN,PLA-Basic,Olive Green,PLA,,,,
PCDB-006-148-1,eSUN,PLA-Basic,Brown,PLA,,,,
PCDB-006-149-1,eSUN,PLA-Basic,Yellow,PLA,,,,
PCDB-006-150-1,eSUN,PLA-Basic,Orange,PLA,,,,
PCDB-006-151-1,eSUN,PLA-Luminous,Luminous Green,PLA,,,,
PCDB-006-152-1,eSUN,PLA-Luminous,Luminous Blue,PLA,,,,
PCDB-006-153-1,eSUN,PLA+,Black,PLA,,,,
PCDB-006-154-1,eSUN,PLA+,Cold White,PLA,,,,
PCDB-006-155-1,eSUN,PLA+,White,PLA,,,,
PCDB-006-156-1,eSUN,PLA+,Milky White,PLA,,,,
PCDB-006-157-1,eSUN,PLA+,Bone White,PLA,,,,
PCDB-006-158-1,eSUN,PLA+,Beige,PLA,,,,
PCDB-006-159-1,eSUN,PLA+,Light Khaki,PLA,,,,
PCDB-006-160-1,eSUN,PLA+,Grey,PLA,,,,
PCDB-006-161-1,eSUN,PLA+,Silver,PLA,,,,
PCDB-006-162-1,eSUN,PLA+,Fire Engine Red,PLA,,,,
PCDB-006-163-1,eSUN,PLA+,Red,PLA,,,,
PCDB-006-164-1,eSUN,PLA+,RGB Red,PLA,,,,
PCDB-006-165-1,eSUN,PLA+,Magenta,PLA,,,,
PCDB-006-166-1,eSUN,PLA+,Green,PLA,,,,
PCDB-006-167-1,eSUN,PLA+,Olive Green,PLA,,,,
PCDB-006-168-1,eSUN,PLA+,Pine Green,PLA,,,,
PCDB-006-169-1,eSUN,PLA+,Peak Green,PLA,,,,
PCDB-006-170-1,eSUN,PLA+,RGB Green,PLA,,,,
PCDB-006-171-1,eSUN,PLA+,Mint Green,PLA,,,,
PCDB-006-172-1,eSUN,PLA+,Matcha Green,PLA,,,,
PCDB-006-173-1,eSUN,PLA+,Grass Green,PLA,,,,
PCDB-006-174-1,eSUN,PLA+,Holly Green,PLA,,,,
PCDB-006-175-1,eSUN,PLA+,Jade Green,PLA,,,,
PCDB-006-176-1,eSUN,PLA+,Mustard Green,PLA,,,,
PCDB-006-177-1,eSUN,PLA+,Blue,PLA,,,,
PCDB-006-178-1,eSUN,PLA+,RGB Blue,PLA,,,,
PCDB-006-179-1,eSUN,PLA+,Dark blue,PLA,,,,
PCDB-006-180-1,eSUN,PLA+,Light Blue,PLA,,,,
PCDB-006-181-1,eSUN,PLA+,Space Blue,PLA,,,,
PCDB-006-182-1,eSUN,PLA+,Soft Blue,PLA,,,,
PCDB-006-183-1,eSUN,PLA+,Periwinkle Blue,PLA,,,,
PCDB-006-184-1,eSUN,PLA+,Haze Blue,PLA,,,,
PCDB-006-185-1,eSUN,PLA+,Brown,PLA,,,,
PCDB-006-186-1,eSUN,PLA+,Light Brown,PLA,,,,
PCDB-006-187-1,eSUN,PLA+,Pink,PLA,,,,
PCDB-006-188-1,eSUN,PLA+,Peach Pink,PLA,,,,
PCDB-006-189-1,eSUN,PLA+,Soft Pink,PLA,,,,
PCDB-006-190-1,eSUN,PLA+,Yellow,PLA,,,,
PCDB-006-191-1,eSUN,PLA+,Almond Yellow,PLA,,,,
PCDB-006-192-1,eSUN,PLA+,Orange,PLA,,,,
PCDB-006-193-1,eSUN,PLA+,Coral Orange,PLA,,,,
PCDB-006-194-1,eSUN,PLA+,Apricot,PLA,,,,
PCDB-006-195-1,eSUN,PLA+,Gold,PLA,,,,
PCDB-006-196-1,eSUN,PLA+,Lilac,PLA,,,,
PCDB-006-197-1,eSUN,PLA+,Purple,PLA,,,,
PCDB-006-198-1,eSUN,PLA-Luminous Rainbow,US,PLA,,,,
PCDB-006-199-1,eSUN,PLA-UV Color Change,UV Change Orange,PLA,,,,
PCDB-006-200-1,eSUN,PLA-UV Color Change,UV Change Red,PLA,,,,
PCDB-006-201-1,eSUN,PLA-UV Color Change,UV Change Yellow,PLA,,,,
PCDB-006-202-1,eSUN,PLA-UV Color Change,UV Change Blue,PLA,,,,
PCDB-006-203-1,eSUN,PLA-UV Color Change,UV Change Green,PLA,,,,
PCDB-006-204-1,eSUN,PLA-UV Color Change,UV Change Purple,PLA,,,,
PCDB-006-205-1,eSUN,PLA-UV Color Change,UV Change Fuchsia,PLA,,,,
PCDB-006-206-1,eSUN,PLA-Rock,Blueschist,PLA,,,,
PCDB-006-207-1,eSUN,PLA-Rock,Hornfels,PLA,,,,
PCDB-006-208-1,eSUN,PLA-Rock,Limestone,PLA,,,,
PCDB-006-209-1,eSUN,PLA-Rock,Pegmatite,PLA,,,,
PCDB-006-210-1,eSUN,PLA-Rock,Quartzite,PLA,,,,
PCDB-006-211-1,eSUN,PLA-Rock,Tiger-Porphyry,PLA,,,,
PCDB-006-001-2,eSUN,PETG,Solid Black,PETG,,,,
PCDB-006-002-2,eSUN,PETG,Solid White,PETG,,,,
PCDB-006-003-2,eSUN,PETG,Solid Grey,PETG,,,,
PCDB-006-004-2,eSUN,PETG,Solid Red,PETG,,,,
PCDB-006-005-2,eSUN,PETG,Solid Gold,PETG,,,,
PCDB-006-006-2,eSUN,PETG,Solid Blue,PETG,,,,
PCDB-006-007-2,eSUN,PETG,Solid Green,PETG,,,,
PCDB-006-008-2,eSUN,PETG,Solid Yellow,PETG,,,,
PCDB-006-009-2,eSUN,PETG,Solid Silver,PETG,,,,
PCDB-006-010-2,eSUN,PETG,Solid Purple,PETG,,,,
PCDB-006-011-2,eSUN,PETG,Fire Engine Red,PETG,,,,
PCDB-006-012-2,eSUN,PETG,Translucent Green,PETG,,,,
PCDB-006-013-2,eSUN,PETG,Natural,PETG,,,,
PCDB-006-014-2,eSUN,PETG,Translucent Blue,PETG,,,,
PCDB-006-015-2,eSUN,PETG,Translucent Yellow,PETG,,,,
PCDB-006-016-2,eSUN,PETG,Translucent Magenta,PETG,,,,
PCDB-006-017-2,eSUN,PETG+HS,Black,PETG,,,,
PCDB-006-018-2,eSUN,PETG+HS,Solid White,PETG,,,,
PCDB-006-019-2,eSUN,PETG+HS,Solid Grey,PETG,,,,
PCDB-006-020-2,eSUN,PETG+HS,Solid Silver,PETG,,,,
PCDB-006-021-2,eSUN,PETG+HS,Fire Engine Red,PETG,,,,
PCDB-006-022-2,eSUN,PETG+HS,Solid Green,PETG,,,,
PCDB-006-023-2,eSUN,PETG+HS,Solid Orange,PETG,,,,
PCDB-006-024-2,eSUN,PETG+HS,Solid Blue,PETG,,,,
PCDB-006-025-2,eSUN,PETG+HS,Solid Yellow,PETG,,,,
PCDB-006-026-2,eSUN,PETG-CF,Dark Grey,PETG,,,,
PCDB-006-027-2,eSUN,PETG-CF,Antique Brass,PETG,,,,
PCDB-006-028-2,eSUN,PETG-CF,Black Red,PETG,,,,
PCDB-006-029-2,eSUN,PETG-CF,Blackish Green,PETG,,,,
PCDB-006-030-2,eSUN,PETG-CF,Deep Blue,PETG,,,,
PCDB-006-031-2,eSUN,PETG-Basic,Black,PETG,,,,
PCDB-006-032-2,eSUN,PETG-Basic,White,PETG,,,,
PCDB-006-033-2,eSUN,PETG-Basic,Clear,PETG,,,,
PCDB-006-034-2,eSUN,PETG-Basic,Grey,PETG,,,,
PCDB-006-035-2,eSUN,PETG-Basic,Silver,PETG,,,,
PCDB-006-036-2,eSUN,PETG-Basic,Red,PETG,,,,
PCDB-006-037-2,eSUN,PETG-Basic,Blue,PETG,,,,
PCDB-006-038-2,eSUN,PETG-Basic,Translucent Green,PETG,,,,
PCDB-006-039-2,eSUN,PETG-Basic,Translucent Blue,PETG,,,,
PCDB-006-040-2,eSUN,PETG-Basic,Translucent Orange,PETG,,,,
PCDB-006-001-3,eSUN,ASA+,Black,ASA,,,,
PCDB-006-002-3,eSUN,ASA+,Cold White,ASA,,,,
PCDB-006-003-3,eSUN,ASA+,Warm White,ASA,,,,
PCDB-006-004-3,eSUN,ASA+,Grey,ASA,,,,
PCDB-006-005-3,eSUN,ASA+,Silver,ASA,,,,
PCDB-006-001-4,eSUN,ABS+HS,Black,ABS,,,,
PCDB-006-002-4,eSUN,ABS+HS,Cold White,ABS,,,,
PCDB-006-003-4,eSUN,ABS+HS,Grey,ABS,,,,
PCDB-006-004-4,eSUN,ABS+HS,White,ABS,,,,
PCDB-006-005-4,eSUN,ABS+HS,Sliver,ABS,,,,
PCDB-006-006-4,eSUN,ABS+HS,Natural,ABS,,,,
PCDB-006-007-4,eSUN,ABS+HS,Blue,ABS,,,,
PCDB-006-008-4,eSUN,ABS+HS,Fire Engine Red,ABS,,,,
PCDB-006-009-4,eSUN,ABS+HS,Red,ABS,,,,
PCDB-006-010-4,eSUN,ABS+HS,Green,ABS,,,,
PCDB-006-011-4,eSUN,ABS+HS,Orange,ABS,,,,
PCDB-006-012-4,eSUN,ABS+HS,Yellow,ABS,,,,
PCDB-006-013-4,eSUN,ABS+,Black,ABS,,,,
PCDB-006-014-4,eSUN,ABS+,Cold White,ABS,,,,
PCDB-006-015-4,eSUN,ABS+,Grey,ABS,,,,
PCDB-006-016-4,eSUN,ABS+,Fire Engine Red,ABS,,,,
PCDB-006-017-4,eSUN,ABS+,Silver,ABS,,,,
PCDB-006-018-4,eSUN,ABS+,Natural,ABS,,,,
PCDB-006-019-4,eSUN,ABS+,Yellow,ABS,,,,
PCDB-006-020-4,eSUN,ABS+,Blue,ABS,,,,
PCDB-006-021-4,eSUN,ABS+,Orange,ABS,,,,
PCDB-006-022-4,eSUN,ABS+,Green,ABS,,,,
PCDB-006-023-4,eSUN,ABS+,Red,ABS,,,,
PCDB-006-024-4,eSUN,ABS-CF,Black,ABS,,,,
PCDB-006-025-4,eSUN,ABS-CF,Dark Red,ABS,,,,
PCDB-006-026-4,eSUN,ABS-CF,Dark Purple,ABS,,,,
PCDB-006-027-4,eSUN,ABS-CF,Dark Blue,ABS,,,,
PCDB-006-028-4,eSUN,ABS-CF,Dark Green,ABS,,,,
PCDB-006-001-5,eSUN,TPU-95A,Black,TPU,,,,
PCDB-006-002-5,eSUN,TPU-95A,Grey,TPU,,,,
PCDB-006-003-5,eSUN,TPU-95A,White,TPU,,,,
PCDB-006-004-5,eSUN,TPU-95A,Natural,TPU,,,,
PCDB-006-005-5,eSUN,TPU-95A,Rainbow,TPU,,,,
PCDB-006-006-5,eSUN,TPU-95A,Transparent Yellow,TPU,,,,
PCDB-006-007-5,eSUN,TPU-95A,Transparent Orange,TPU,,,,
PCDB-006-008-5,eSUN,TPU-95A,Transparent Red,TPU,,,,
PCDB-006-009-5,eSUN,TPU-95A,Transparent Blue,TPU,,,,
PCDB-006-010-5,eSUN,TPU-95A,Transparent Green,TPU,,,,
PCDB-006-011-5,eSUN,TPU-95A,Transparent Purple,TPU,,,,
PCDB-006-012-5,eSUN,TPU-95A,Transparent Pink,TPU,,,,
PCDB-006-013-5,eSUN,TPE-83A,Black,TPU,,,,
PCDB-006-014-5,eSUN,TPE-83A,White,TPU,,,,
PCDB-006-015-5,eSUN,TPU-LW,White,TPU,,,,
PCDB-006-016-5,eSUN,TPU-LW,Black,TPU,,,,
PCDB-006-017-5,eSUN,TPU-LW,Grey,TPU,,,,
PCDB-006-001-7,eSUN,ePAHT-CF,Natural,PA,,,,
PCDB-006-002-7,eSUN,PA-CF,Natural,PA,,,,
PCDB-006-003-7,eSUN,PA12-CF,Natural,PA,,,,
PCDB-006-004-7,eSUN,PA,Natural,PA,,,,
PCDB-006-001-17,eSUN,PET,Natural,PET,,,,
PCDB-006-002-17,eSUN,PET,Solid Black,PET,,,,
PCDB-006-003-17,eSUN,PET,Solid White,PET,,,,
PCDB-006-004-17,eSUN,PET,Solid Silver,PET,,,,
PCDB-006-005-17,eSUN,PET,Solid Orange,PET,,,,
PCDB-006-006-17,eSUN,PET,Transparent Grey,PET,,,,
PCDB-006-007-17,eSUN,PET,Transparent Blue,PET,,,,
PCDB-006-008-17,eSUN,PET,Transparent Orange,PET,,,,
,,,,,,,,
PCDB-009-001-1,SUNLU,HSPLA Marble,Shadow Storm,PLA,N/A,N/A,N/A,https://theprintcodex.com/products/PCX-009-001-sunlu-pla-marble
PCDB-009-002-1,SUNLU,HSPLA Marble,Shadow Storm,PLA,,,,
PCDB-009-003-1,SUNLU,HSPLA Marble,Brick Red,PLA,,,,
PCDB-009-004-1,SUNLU,HSPLA Marble,Forest Green,PLA,,,,
PCDB-009-005-1,SUNLU,HSPLA Marble,Oreo,PLA,,,,
PCDB-009-006-1,SUNLU,HSPLA Marble,Chestnut Brown,PLA,,,,
PCDB-009-007-1,SUNLU,PLA+,Black,PLA,,,,
PCDB-009-008-1,SUNLU,PLA+,White,PLA,,,,
PCDB-009-009-1,SUNLU,PLA+,Grey,PLA,,,,
PCDB-009-010-1,SUNLU,PLA+,Midnight Black,PLA,,,,
PCDB-009-011-1,SUNLU,PLA+,Roasted Chestnut Black,PLA,,,,
PCDB-009-012-1,SUNLU,PLA+,Bone White,PLA,,,,
PCDB-009-013-1,SUNLU,PLA+,Ceramic White,PLA,,,,
PCDB-009-014-1,SUNLU,PLA+,Red,PLA,,,,
PCDB-009-015-1,SUNLU,PLA+,Blue(Klein Blue),PLA,,,,
PCDB-009-016-1,SUNLU,PLA+,Yellow,PLA,,,,
PCDB-009-017-1,SUNLU,PLA+,Vivid Yellow,PLA,,,,
PCDB-009-018-1,SUNLU,PLA+,Lemon Yellow,PLA,,,,
PCDB-009-019-1,SUNLU,PLA+,Green,PLA,,,,
PCDB-009-020-1,SUNLU,PLA+,Orange,PLA,,,,
PCDB-009-021-1,SUNLU,PLA+,Silver,PLA,,,,
PCDB-009-022-1,SUNLU,PLA+,Purple(Lavender Purple),PLA,,,,
PCDB-009-023-1,SUNLU,PLA+,Sakura Pink,PLA,,,,
PCDB-009-024-1,SUNLU,PLA+,Sunny Orange,PLA,,,,
PCDB-009-025-1,SUNLU,PLA+,Cherry Red,PLA,,,,
PCDB-009-026-1,SUNLU,PLA+,Mint Green,PLA,,,,
PCDB-009-027-1,SUNLU,PLA+,Sky Blue,PLA,,,,
PCDB-009-028-1,SUNLU,PLA+,Oak(Wood),PLA,,,,
PCDB-009-029-1,SUNLU,PLA+,Coffee Brown,PLA,,,,
PCDB-009-030-1,SUNLU,PLA+,Oliver Green,PLA,,,,
PCDB-009-031-1,SUNLU,PLA+,Transparent,PLA,,,,
PCDB-009-032-1,SUNLU,PLA+,Transparent Blue,PLA,,,,
PCDB-009-033-1,SUNLU,PLA+,Transparent Red,PLA,,,,
PCDB-009-034-1,SUNLU,PLA+,Transparent Green,PLA,,,,
PCDB-009-035-1,SUNLU,PLA+,Transparent Yellow,PLA,,,,
PCDB-009-036-1,SUNLU,PLA+,Transparent Purple,PLA,,,,
PCDB-009-037-1,SUNLU,PLA+,Transparent Orange,PLA,,,,
PCDB-009-038-1,SUNLU,PLA+,Gold(Light Gold),PLA,,,,
PCDB-009-039-1,SUNLU,PLA+,Chocolate,PLA,,,,
PCDB-009-040-1,SUNLU,PLA,Black,PLA,,,,
PCDB-009-041-1,SUNLU,PLA,White,PLA,,,,
PCDB-009-042-1,SUNLU,PLA,Grey,PLA,,,,
PCDB-009-043-1,SUNLU,PLA,Midnight Black,PLA,,,,
PCDB-009-044-1,SUNLU,PLA,Roasted Chestnut Black,PLA,,,,
PCDB-009-045-1,SUNLU,PLA,Bone White,PLA,,,,
PCDB-009-046-1,SUNLU,PLA,Ceramic White,PLA,,,,
PCDB-009-047-1,SUNLU,PLA,Red,PLA,,,,
PCDB-009-048-1,SUNLU,PLA,Blue(Klein Blue),PLA,,,,
PCDB-009-049-1,SUNLU,PLA,Yellow,PLA,,,,
PCDB-009-050-1,SUNLU,PLA,Vivid Yellow,PLA,,,,
PCDB-009-051-1,SUNLU,PLA,Green,PLA,,,,
PCDB-009-052-1,SUNLU,PLA,Grass Green,PLA,,,,
PCDB-009-053-1,SUNLU,PLA,Gold,PLA,,,,
PCDB-009-054-1,SUNLU,PLA,Silver,PLA,,,,
PCDB-009-055-1,SUNLU,PLA,Orange,PLA,,,,
PCDB-009-056-1,SUNLU,PLA,Sunny Orange,PLA,,,,
PCDB-009-057-1,SUNLU,PLA,Pink(Sakura Pink),PLA,,,,
PCDB-009-058-1,SUNLU,PLA,Lemon Yellow,PLA,,,,
PCDB-009-059-1,SUNLU,PLA,Sky Blue,PLA,,,,
PCDB-009-060-1,SUNLU,PLA,Skin(Beige),PLA,,,,
PCDB-009-061-1,SUNLU,PLA,Mint Green,PLA,,,,
PCDB-009-062-1,SUNLU,PLA,Cyan,PLA,,,,
PCDB-009-063-1,SUNLU,PLA,Purple(Lavender Purple),PLA,,,,
PCDB-009-064-1,SUNLU,PLA,Oliver Green,PLA,,,,
PCDB-009-065-1,SUNLU,PLA,Magenta(Fuchsia),PLA,,,,
PCDB-009-066-1,SUNLU,PLA,Coffee-Brown(Coffee),PLA,,,,
PCDB-009-067-1,SUNLU,PLA,Oak(Wood),PLA,,,,
PCDB-009-068-1,SUNLU,PLA,Transparent(Clear),PLA,,,,
PCDB-009-069-1,SUNLU,PLA,Transparent(Clear) Red,PLA,,,,
PCDB-009-070-1,SUNLU,PLA,Transparent(Clear) Blue,PLA,,,,
PCDB-009-071-1,SUNLU,PLA,Transparent(Clear) Green,PLA,,,,
PCDB-009-072-1,SUNLU,PLA,Transparent Yellow,PLA,,,,
PCDB-009-073-1,SUNLU,PLA,Transparent Purple,PLA,,,,
PCDB-009-074-1,SUNLU,PLA,Transparent Orange,PLA,,,,
PCDB-009-075-1,SUNLU,PLA,Cherry Red,PLA,,,,
PCDB-009-076-1,SUNLU,PLA+ 2.0,Black,PLA,,,,
PCDB-009-077-1,SUNLU,PLA+ 2.0,White,PLA,,,,
PCDB-009-078-1,SUNLU,PLA+ 2.0,Grey,PLA,,,,
PCDB-009-079-1,SUNLU,PLA+ 2.0,Red,PLA,,,,
PCDB-009-080-1,SUNLU,PLA+ 2.0,Blue (Klein Blue),PLA,,,,
PCDB-009-081-1,SUNLU,PLA+ 2.0,Pure Yellow (Vivid),PLA,,,,
PCDB-009-082-1,SUNLU,PLA+ 2.0,Green,PLA,,,,
PCDB-009-083-1,SUNLU,PLA+ 2.0,Orange,PLA,,,,
PCDB-009-084-1,SUNLU,PLA+ 2.0,Silver,PLA,,,,
PCDB-009-085-1,SUNLU,PLA+ 2.0,Gold,PLA,,,,
PCDB-009-086-1,SUNLU,PLA+ 2.0,Magenta(Fuchsia),PLA,,,,
PCDB-009-087-1,SUNLU,PLA+ 2.0,Blue,PLA,,,,
PCDB-009-088-1,SUNLU,PLA+ 2.0,Coffee,PLA,,,,
PCDB-009-089-1,SUNLU,PLA+ 2.0,Ceramic,PLA,,,,
PCDB-009-090-1,SUNLU,PLA+ 2.0,Bone,PLA,,,,
PCDB-009-091-1,SUNLU,PLA+ 2.0,Midnight,PLA,,,,
PCDB-009-092-1,SUNLU,PLA+ 2.0,Roasted Chestnut,PLA,,,,
PCDB-009-093-1,SUNLU,PLA+ 2.0,Oak(Wood),PLA,,,,
PCDB-009-094-1,SUNLU,PLA+ 2.0,Cyan,PLA,,,,
PCDB-009-095-1,SUNLU,PLA+ 2.0,Sunny,PLA,,,,
PCDB-009-096-1,SUNLU,PLA+ 2.0,Olive,PLA,,,,
PCDB-009-097-1,SUNLU,PLA+ 2.0,Lavender,PLA,,,,
PCDB-009-098-1,SUNLU,High Speed PLA+,Black,PLA,,,,
PCDB-009-099-1,SUNLU,High Speed PLA+,White,PLA,,,,
PCDB-009-100-1,SUNLU,High Speed PLA+,Grey,PLA,,,,
PCDB-009-101-1,SUNLU,High Speed PLA+,Red,PLA,,,,
PCDB-009-102-1,SUNLU,High Speed PLA+,Blue,PLA,,,,
PCDB-009-103-1,SUNLU,High Speed PLA+,Yellow,PLA,,,,
PCDB-009-104-1,SUNLU,High Speed PLA+,Green,PLA,,,,
PCDB-009-105-1,SUNLU,High Speed PLA+,Orange,PLA,,,,
PCDB-009-106-1,SUNLU,High Speed PLA+,Pink,PLA,,,,
PCDB-009-107-1,SUNLU,High Speed PLA+,Olive,PLA,,,,
PCDB-009-108-1,SUNLU,HSPLA+ 2.0,Black,PLA,,,,
PCDB-009-109-1,SUNLU,HSPLA+ 2.0,White,PLA,,,,
PCDB-009-110-1,SUNLU,HSPLA+ 2.0,Grey,PLA,,,,
PCDB-009-111-1,SUNLU,HSPLA+ 2.0,Red,PLA,,,,
PCDB-009-112-1,SUNLU,HSPLA+ 2.0,Blue,PLA,,,,
PCDB-009-113-1,SUNLU,HSPLA+ 2.0,Yellow,PLA,,,,
PCDB-009-114-1,SUNLU,HSPLA+ 2.0,Green,PLA,,,,
PCDB-009-115-1,SUNLU,HSPLA+ 2.0,Pink,PLA,,,,
PCDB-009-116-1,SUNLU,HSPLA+ 2.0,Oliver Green/Dark,PLA,,,,
PCDB-009-117-1,SUNLU,HSPLA+ 2.0,Orange,PLA,,,,
PCDB-009-118-1,SUNLU,High Speed Matte PLA,Black,PLA,,,,
PCDB-009-119-1,SUNLU,High Speed Matte PLA,White,PLA,,,,
PCDB-009-120-1,SUNLU,High Speed Matte PLA,Grey,PLA,,,,
PCDB-009-121-1,SUNLU,High Speed Matte PLA,Cherry,PLA,,,,
PCDB-009-122-1,SUNLU,High Speed Matte PLA,Sky,PLA,,,,
PCDB-009-123-1,SUNLU,High Speed Matte PLA,Sunny,PLA,,,,
PCDB-009-124-1,SUNLU,High Speed Matte PLA,Oliver,PLA,,,,
PCDB-009-125-1,SUNLU,PLA Galaxy,Starlit,PLA,,,,
PCDB-009-126-1,SUNLU,PLA Meta,Meta Black,PLA,,,,
PCDB-009-127-1,SUNLU,PLA Meta,Meta White,PLA,,,,
PCDB-009-128-1,SUNLU,PLA Meta,Meta Grey,PLA,,,,
PCDB-009-129-1,SUNLU,PLA Meta,Meta Red(Cherry Red),PLA,,,,
PCDB-009-130-1,SUNLU,PLA Meta,Meta Blue(Sky Blue),PLA,,,,
PCDB-009-131-1,SUNLU,PLA Meta,Meta Yellow(Lemon Yellow),PLA,,,,
PCDB-009-132-1,SUNLU,PLA Meta,Meta Green(Mint Green),PLA,,,,
PCDB-009-133-1,SUNLU,PLA Meta,Meta Sakura Pink,PLA,,,,
PCDB-009-134-1,SUNLU,PLA Meta,Meta Chocolate,PLA,,,,
PCDB-009-135-1,SUNLU,PLA Meta,Meta Taro Purple,PLA,,,,
PCDB-009-136-1,SUNLU,PLA Meta,Meta Cream White,PLA,,,,
PCDB-009-137-1,SUNLU,PLA Meta,Meta Apple Green,PLA,,,,
PCDB-009-138-1,SUNLU,PLA Meta,Meta Ice Blue,PLA,,,,
PCDB-009-139-1,SUNLU,PLA Carbon Fiber,Black,PLA,,,,
PCDB-009-140-1,SUNLU,PLA Galaxy Color-Shifting,Starlit,PLA,,,,
PCDB-009-001-2,SUNLU,High Speed Matte PETG,Yellow,PETG,,,,
PCDB-009-002-2,SUNLU,High Speed Matte PETG,Pink,PETG,,,,
PCDB-009-003-2,SUNLU,High Speed Matte PETG,Mint,PETG,,,,
PCDB-009-004-2,SUNLU,High Speed Matte PETG,Sky,PETG,,,,
PCDB-009-005-2,SUNLU,High Speed Matte PETG,Black,PETG,,,,
PCDB-009-006-2,SUNLU,High Speed Matte PETG,White,PETG,,,,
PCDB-009-007-2,SUNLU,High Speed Matte PETG,Grey,PETG,,,,
PCDB-009-008-2,SUNLU,High Speed Matte PETG,Red,PETG,,,,
PCDB-009-009-2,SUNLU,High Speed Matte PETG,Blue,PETG,,,,
PCDB-009-010-2,SUNLU,High Speed Matte PETG,Green,PETG,,,,
PCDB-009-011-2,SUNLU,High Speed Matte PETG,Orange,PETG,,,,
PCDB-009-012-2,SUNLU,PETG,Black,PETG,,,,
PCDB-009-013-2,SUNLU,PETG,White,PETG,,,,
PCDB-009-014-2,SUNLU,PETG,Grey,PETG,,,,
PCDB-009-015-2,SUNLU,PETG,Red,PETG,,,,
PCDB-009-016-2,SUNLU,PETG,Blue,PETG,,,,
PCDB-009-017-2,SUNLU,PETG,Green,PETG,,,,
PCDB-009-018-2,SUNLU,PETG,Orange,PETG,,,,
PCDB-009-019-2,SUNLU,PETG,Clear(Transparent),PETG,,,,
PCDB-009-020-2,SUNLU,PETG Carbon Fiber,Black,PETG,,,,
PCDB-009-001-4,SUNLU,ABS,Black,ABS,,,,
PCDB-009-002-4,SUNLU,ABS,White,ABS,,,,
PCDB-009-003-4,SUNLU,ABS,Grey,ABS,,,,
PCDB-009-004-4,SUNLU,ABS,Red,ABS,,,,
PCDB-009-005-4,SUNLU,ABS,Blue,ABS,,,,
PCDB-009-006-4,SUNLU,ABS,Black,ABS,,,,
PCDB-009-007-4,SUNLU,ABS,White,ABS,,,,
PCDB-009-001-7,SUNLU,PA6-CF,Black,PA,,,,
PCDB-009-002-7,SUNLU,PA12-CF,Black,PA,,,,
PCDB-009-003-7,SUNLU,PA6-GF,Black,PA,,,,
